date;time;sale_point_number;operation_number;sum_operation
20.04.2018;17:00;office11;1950;83537.46
26.06.2018;11:00;office1;1951;18396.33
26.01.2018;01:00;office13;1952;37371.23
01.08.2018;23:00;office9;1953;17993.15
21.12.2018;19:00;office10;1954;82690.4
20.02.2018;16:00;office5;1955;34579.48
09.07.2018;15:00;office11;1956;40184.34
02.02.2018;23:00;office14;1957;78635.42
01.10.2018;03:00;office7;1958;11797.27
04.11.2018;07:00;office3;1959;63043.44
29.09.2018;21:00;office7;1960;75983.24
31.03.2018;10:00;office5;1961;22161.26
19.06.2018;07:00;office15;1962;62462.2
09.11.2018;13:00;office7;1963;52461.31
01.12.2018;15:00;office16;1964;88936.31
13.01.2018;12:00;office7;1965;89961.29
17.11.2018;04:00;office15;1966;95098.5
15.12.2018;12:00;office4;1967;33049.24
03.04.2018;07:00;office16;1968;90420.32
21.12.2018;04:00;office16;1969;40463.17
13.11.2018;15:00;office16;1970;40898.44
02.01.2018;11:00;office16;1971;12113.43
28.11.2018;10:00;office5;1972;76253.14
30.01.2018;16:00;office10;1973;49388.16
24.12.2018;04:00;office10;1974;35260.44
09.05.2018;03:00;office3;1975;61909.21
21.12.2018;09:00;office11;1976;34705.37
14.07.2018;23:00;office10;1977;96919.38
09.06.2018;11:00;office13;1978;40185.17
27.01.2018;12:00;office15;1979;55020.26
27.04.2018;02:00;office3;1980;55767.34
21.09.2018;05:00;office8;1981;21633.35
12.02.2018;13:00;office10;1982;90755.5
01.09.2018;22:00;office13;1983;85701.41
31.03.2018;04:00;office8;1984;85462.49
09.06.2018;03:00;office9;1985;85283.35
08.07.2018;11:00;office3;1986;69122.48
25.10.2018;16:00;office14;1987;96096.19
28.07.2018;23:00;office16;1988;13874.3
06.08.2018;05:00;office6;1989;40905.18
13.12.2018;16:00;office11;1990;11904.25
25.07.2018;21:00;office6;1991;10503.22
05.02.2018;02:00;office11;1992;55088.34
28.11.2018;02:00;office14;1993;75483.25
28.01.2018;10:00;office9;1994;32936.32
04.10.2018;10:00;office4;1995;67867.23
17.10.2018;18:00;office6;1996;95097.26
01.08.2018;15:00;office8;1997;39392.44
02.12.2018;21:00;office2;1998;24124.44
20.05.2018;01:00;office3;1999;80440.15
10.10.2018;18:00;office12;2000;97623.32
31.08.2018;04:00;office11;2001;90148.5
09.06.2018;09:00;office7;2002;81341.49
25.12.2018;01:00;office12;2003;75253.22
12.10.2018;13:00;office3;2004;97783.33
02.11.2018;14:00;office6;2005;57694.35
09.06.2018;23:00;office2;2006;84181.23
02.10.2018;20:00;office15;2007;98446.29
26.04.2018;06:00;office4;2008;82748.27
08.12.2018;11:00;office9;2009;82347.24
13.01.2018;07:00;office12;2010;46034.5
27.02.2018;00:00;office7;2011;95397.35
01.02.2018;16:00;office7;2012;44390.42
15.04.2018;17:00;office10;2013;50875.28
17.08.2018;12:00;office6;2014;99893.12
04.09.2018;22:00;office1;2015;34856.12
24.01.2018;14:00;office14;2016;34935.16
31.08.2018;16:00;office8;2017;84050.34
09.12.2018;22:00;office8;2018;14031.28
19.11.2018;14:00;office8;2019;42581.42
14.11.2018;13:00;office15;2020;83346.36
23.11.2018;03:00;office2;2021;90953.27
29.07.2018;00:00;office6;2022;93272.24
14.11.2018;16:00;office16;2023;19198.13
18.08.2018;05:00;office13;2024;37569.14
15.03.2018;19:00;office15;2025;59075.27
16.10.2018;08:00;office13;2026;87296.48
26.06.2018;20:00;office5;2027;41281.39
05.04.2018;04:00;office2;2028;86396.32
10.09.2018;11:00;office12;2029;70906.42
07.01.2018;18:00;office11;2030;30394.16
10.09.2018;20:00;office3;2031;88690.15
07.05.2018;11:00;office4;2032;18716.48
27.05.2018;05:00;office3;2033;27579.44
07.08.2018;05:00;office12;2034;27925.27
22.11.2018;05:00;office3;2035;20265.38
28.09.2018;07:00;office9;2036;17091.46
11.01.2018;04:00;office5;2037;44283.39
19.07.2018;20:00;office14;2038;69395.17
05.04.2018;02:00;office10;2039;59365.42
16.07.2018;09:00;office9;2040;95077.47
04.03.2018;00:00;office14;2041;87467.41
03.08.2018;22:00;office5;2042;16073.31
04.08.2018;16:00;office2;2043;28130.3
19.11.2018;06:00;office6;2044;25470.14
15.08.2018;14:00;office7;2045;61586.49
09.09.2018;14:00;office5;2046;75909.22
04.02.2018;11:00;office10;2047;72369.49
06.01.2018;15:00;office15;2048;94948.13
22.02.2018;21:00;office13;2049;28378.2
23.04.2018;20:00;office6;2050;42504.39
09.04.2018;07:00;office13;2051;23510.48
27.04.2018;18:00;office6;2052;54682.36
04.02.2018;17:00;office15;2053;38664.2
14.08.2018;18:00;office16;2054;31962.25
24.06.2018;00:00;office8;2055;53148.35
24.02.2018;00:00;office16;2056;13851.49
15.09.2018;12:00;office6;2057;83545.47
22.05.2018;08:00;office12;2058;91590.29
04.07.2018;11:00;office9;2059;91947.25
31.08.2018;21:00;office15;2060;74312.18
11.06.2018;16:00;office8;2061;49894.28
27.03.2018;01:00;office6;2062;33043.4
18.12.2018;19:00;office6;2063;14698.43
26.08.2018;19:00;office13;2064;84413.4
16.07.2018;15:00;office13;2065;88650.22
15.11.2018;12:00;office7;2066;15900.49
27.10.2018;21:00;office13;2067;80823.43
10.09.2018;15:00;office1;2068;95189.34
04.10.2018;11:00;office4;2069;78719.22
11.04.2018;12:00;office2;2070;62228.17
04.05.2018;04:00;office8;2071;72278.12
27.06.2018;02:00;office9;2072;55713.35
09.03.2018;22:00;office8;2073;28230.38
06.08.2018;16:00;office14;2074;89797.14
20.08.2018;14:00;office14;2075;86191.37
17.11.2018;18:00;office8;2076;63088.33
06.07.2018;03:00;office14;2077;71198.18
01.06.2018;19:00;office9;2078;66629.26
09.01.2018;20:00;office1;2079;92129.32
11.06.2018;07:00;office11;2080;21288.21
05.11.2018;19:00;office1;2081;19494.39
09.07.2018;13:00;office4;2082;64125.33
26.02.2018;22:00;office3;2083;91498.42
17.08.2018;14:00;office10;2084;72823.29
12.09.2018;09:00;office12;2085;71847.42
07.06.2018;00:00;office1;2086;13018.36
25.09.2018;05:00;office2;2087;60449.2
16.07.2018;17:00;office6;2088;51940.14
16.03.2018;06:00;office5;2089;78636.28
07.01.2018;04:00;office1;2090;76123.12
28.03.2018;15:00;office9;2091;71497.29
20.11.2018;12:00;office3;2092;71509.48
25.06.2018;14:00;office8;2093;90061.27
27.04.2018;19:00;office11;2094;88851.17
19.04.2018;23:00;office9;2095;16745.46
16.03.2018;02:00;office2;2096;13047.46
15.03.2018;01:00;office9;2097;84986.15
13.08.2018;22:00;office5;2098;97829.5
01.08.2018;10:00;office14;2099;92756.49
11.07.2018;14:00;office16;2100;64957.25
16.05.2018;11:00;office4;2101;76527.25
02.01.2018;06:00;office14;2102;93940.15
09.02.2018;03:00;office12;2103;64093.29
12.01.2018;03:00;office8;2104;62255.38
08.04.2018;20:00;office10;2105;17743.32
04.10.2018;12:00;office12;2106;49519.26
30.10.2018;08:00;office10;2107;14984.47
01.08.2018;05:00;office12;2108;81177.45
31.08.2018;17:00;office11;2109;75467.31
25.07.2018;02:00;office9;2110;23378.18
25.03.2018;19:00;office1;2111;55429.26
11.05.2018;21:00;office16;2112;87742.41
31.10.2018;17:00;office14;2113;74133.36
08.08.2018;08:00;office12;2114;19040.2
09.09.2018;17:00;office10;2115;91524.35
11.12.2018;16:00;office14;2116;68249.14
20.06.2018;01:00;office10;2117;63916.23
25.09.2018;08:00;office3;2118;72809.32
30.10.2018;22:00;office8;2119;95533.38
10.11.2018;01:00;office3;2120;50280.16
26.10.2018;17:00;office11;2121;51721.25
12.04.2018;02:00;office5;2122;42811.48
13.09.2018;16:00;office9;2123;94805.27
10.12.2018;03:00;office12;2124;91090.4
20.05.2018;20:00;office8;2125;24415.18
01.02.2018;08:00;office8;2126;25881.14
07.03.2018;16:00;office14;2127;47723.29
26.01.2018;07:00;office2;2128;93245.18
28.12.2018;04:00;office13;2129;63628.17
11.11.2018;10:00;office3;2130;32656.13
20.05.2018;12:00;office9;2131;96292.47
30.01.2018;04:00;office5;2132;70626.31
24.12.2018;04:00;office3;2133;89887.5
04.12.2018;20:00;office10;2134;70651.18
13.06.2018;23:00;office10;2135;24798.44
04.04.2018;02:00;office5;2136;41533.32
03.07.2018;12:00;office11;2137;78398.34
01.02.2018;20:00;office7;2138;21376.26
16.03.2018;07:00;office9;2139;45557.48
03.04.2018;22:00;office11;2140;64704.21
17.03.2018;16:00;office12;2141;20348.42
07.01.2018;04:00;office9;2142;28692.41
23.04.2018;14:00;office10;2143;55510.43
26.11.2018;18:00;office8;2144;33236.27
06.12.2018;17:00;office4;2145;26375.46
25.07.2018;14:00;office4;2146;81107.36
25.05.2018;18:00;office15;2147;45961.29
24.08.2018;02:00;office14;2148;30522.26
23.02.2018;18:00;office4;2149;37597.5
15.11.2018;03:00;office16;2150;36539.22
25.06.2018;21:00;office15;2151;63624.37
21.05.2018;07:00;office9;2152;46842.16
04.02.2018;13:00;office2;2153;91879.45
07.01.2018;02:00;office2;2154;30464.32
27.04.2018;05:00;office12;2155;66818.32
04.04.2018;00:00;office4;2156;99083.27
22.05.2018;04:00;office9;2157;58672.23
11.04.2018;08:00;office10;2158;53136.33
04.05.2018;05:00;office4;2159;61194.4
03.01.2018;20:00;office5;2160;34714.46
28.02.2018;08:00;office5;2161;52711.47
04.03.2018;18:00;office9;2162;81011.4
02.05.2018;10:00;office10;2163;84721.2
25.08.2018;17:00;office14;2164;63257.26
11.07.2018;21:00;office6;2165;13484.3
21.03.2018;20:00;office11;2166;92801.23
04.12.2018;15:00;office8;2167;45763.15
27.12.2018;08:00;office3;2168;79995.42
29.01.2018;20:00;office3;2169;48320.45
30.06.2018;14:00;office11;2170;20634.25
27.08.2018;18:00;office10;2171;84658.21
18.04.2018;15:00;office13;2172;36028.35
25.10.2018;08:00;office14;2173;28610.24
09.10.2018;01:00;office11;2174;86423.21
09.06.2018;05:00;office7;2175;97467.28
21.10.2018;05:00;office16;2176;63739.48
26.04.2018;01:00;office13;2177;15912.42
06.06.2018;23:00;office15;2178;34488.16
09.11.2018;06:00;office9;2179;46677.15
05.07.2018;02:00;office11;2180;84655.3
30.04.2018;12:00;office3;2181;12293.19
19.01.2018;16:00;office16;2182;41564.42
22.12.2018;00:00;office4;2183;22677.27
22.11.2018;05:00;office2;2184;90597.18
04.09.2018;01:00;office10;2185;58492.27
10.08.2018;22:00;office6;2186;11190.29
07.10.2018;07:00;office13;2187;64574.46
05.02.2018;11:00;office4;2188;14658.36
12.02.2018;20:00;office4;2189;31074.12
09.05.2018;02:00;office16;2190;94302.43
07.04.2018;07:00;office10;2191;85161.14
08.08.2018;15:00;office16;2192;81439.31
11.02.2018;04:00;office3;2193;91466.49
31.05.2018;04:00;office10;2194;13531.16
24.01.2018;06:00;office10;2195;66310.35
22.10.2018;04:00;office10;2196;80329.15
17.01.2018;07:00;office4;2197;25316.43
21.11.2018;07:00;office15;2198;71456.47
30.04.2018;13:00;office5;2199;43200.37
17.03.2018;05:00;office16;2200;19461.29
16.08.2018;20:00;office16;2201;71698.48
21.12.2018;02:00;office10;2202;52587.27
26.08.2018;03:00;office3;2203;88478.35
07.08.2018;22:00;office13;2204;46192.36
04.10.2018;16:00;office11;2205;12665.14
27.08.2018;09:00;office13;2206;49551.39
26.11.2018;10:00;office16;2207;13324.31
09.03.2018;16:00;office2;2208;98662.12
30.08.2018;18:00;office2;2209;89985.46
04.11.2018;10:00;office11;2210;15840.45
18.03.2018;08:00;office15;2211;68248.25
05.12.2018;16:00;office9;2212;73904.16
09.02.2018;15:00;office4;2213;18102.15
27.04.2018;01:00;office16;2214;25212.3
02.02.2018;07:00;office1;2215;19427.41
10.08.2018;09:00;office7;2216;10915.41
15.09.2018;14:00;office10;2217;95434.17
19.06.2018;12:00;office7;2218;15139.12
16.12.2018;14:00;office15;2219;43089.5
25.07.2018;14:00;office16;2220;51870.29
19.09.2018;12:00;office8;2221;96961.24
30.04.2018;23:00;office15;2222;36441.44
07.10.2018;06:00;office8;2223;67805.5
12.10.2018;17:00;office2;2224;71099.21
23.08.2018;10:00;office6;2225;94522.28
20.12.2018;09:00;office13;2226;86483.35
23.02.2018;06:00;office6;2227;82656.38
09.03.2018;22:00;office13;2228;90262.15
05.09.2018;02:00;office13;2229;51793.19
21.11.2018;13:00;office9;2230;48083.38
11.11.2018;23:00;office3;2231;36579.34
25.02.2018;16:00;office16;2232;87413.46
18.06.2018;06:00;office12;2233;56181.48
22.08.2018;02:00;office1;2234;18819.3
13.04.2018;00:00;office16;2235;61756.37
20.04.2018;03:00;office7;2236;60319.3
24.06.2018;09:00;office16;2237;50654.32
02.10.2018;11:00;office6;2238;40612.3
26.04.2018;03:00;office12;2239;50993.34
31.10.2018;01:00;office13;2240;22856.44
15.09.2018;20:00;office16;2241;31113.27
26.07.2018;16:00;office14;2242;41016.17
15.03.2018;06:00;office16;2243;69952.26
19.05.2018;22:00;office10;2244;57520.44
03.12.2018;02:00;office5;2245;33508.14
20.01.2018;20:00;office16;2246;96717.19
19.12.2018;20:00;office12;2247;29735.16
14.01.2018;20:00;office13;2248;69796.4
26.01.2018;12:00;office12;2249;78922.19
26.02.2018;21:00;office11;2250;58084.45
19.10.2018;17:00;office10;2251;37679.22
01.10.2018;23:00;office5;2252;59972.44
26.03.2018;06:00;office2;2253;17847.14
10.08.2018;07:00;office7;2254;84278.17
06.09.2018;18:00;office13;2255;70505.27
04.04.2018;09:00;office16;2256;40063.17
05.11.2018;08:00;office6;2257;93072.33
25.06.2018;00:00;office1;2258;51677.19
10.02.2018;18:00;office9;2259;31765.5
24.11.2018;23:00;office6;2260;93600.13
14.04.2018;14:00;office15;2261;29502.2
21.03.2018;05:00;office3;2262;79270.14
16.11.2018;14:00;office11;2263;22831.27
18.01.2018;11:00;office10;2264;42422.36
23.05.2018;16:00;office8;2265;13745.4
08.07.2018;20:00;office16;2266;57576.39
03.11.2018;18:00;office8;2267;41621.42
27.05.2018;16:00;office8;2268;70076.4
30.10.2018;03:00;office1;2269;28534.18
17.09.2018;17:00;office8;2270;78343.2
24.09.2018;01:00;office14;2271;99231.24
03.06.2018;09:00;office8;2272;43561.3
08.04.2018;06:00;office6;2273;39999.39
08.08.2018;01:00;office14;2274;57785.14
18.10.2018;17:00;office16;2275;50373.49
07.05.2018;02:00;office2;2276;72592.48
01.02.2018;22:00;office11;2277;58864.49
04.12.2018;01:00;office11;2278;25359.34
19.05.2018;21:00;office6;2279;35380.49
25.12.2018;21:00;office9;2280;40518.5
29.06.2018;03:00;office6;2281;13088.46
08.10.2018;00:00;office2;2282;84564.34
15.12.2018;02:00;office7;2283;50174.49
03.03.2018;07:00;office11;2284;76336.12
24.08.2018;08:00;office6;2285;86102.4
24.05.2018;17:00;office6;2286;48778.49
22.10.2018;10:00;office4;2287;54749.47
04.06.2018;16:00;office9;2288;91855.17
04.12.2018;07:00;office13;2289;69283.3
23.04.2018;03:00;office12;2290;39223.21
26.12.2018;12:00;office8;2291;75662.22
18.09.2018;15:00;office8;2292;55936.35
29.07.2018;02:00;office16;2293;89353.21
29.05.2018;00:00;office2;2294;17449.34
13.11.2018;09:00;office5;2295;13376.48
20.01.2018;12:00;office2;2296;45182.38
28.08.2018;11:00;office12;2297;86710.19
01.02.2018;01:00;office12;2298;60126.16
12.04.2018;17:00;office1;2299;97660.32
17.08.2018;11:00;office4;2300;68114.24
11.06.2018;05:00;office11;2301;77539.47
17.01.2018;00:00;office7;2302;49696.3
20.01.2018;20:00;office8;2303;98198.23
19.02.2018;16:00;office7;2304;11859.15
04.05.2018;09:00;office5;2305;82723.12
06.06.2018;21:00;office14;2306;42430.15
20.08.2018;01:00;office5;2307;28220.15
04.09.2018;13:00;office8;2308;61896.13
29.10.2018;19:00;office14;2309;83979.15
03.04.2018;18:00;office12;2310;33143.44
30.01.2018;19:00;office2;2311;84301.38
31.03.2018;22:00;office4;2312;40181.16
06.12.2018;18:00;office1;2313;76659.41
13.10.2018;23:00;office9;2314;47488.36
09.03.2018;15:00;office1;2315;10498.3
18.07.2018;14:00;office9;2316;55384.17
06.06.2018;03:00;office11;2317;24131.27
20.06.2018;22:00;office1;2318;61752.25
19.08.2018;23:00;office7;2319;74841.31
20.01.2018;06:00;office12;2320;71614.21
25.03.2018;22:00;office1;2321;46079.21
16.12.2018;08:00;office12;2322;19678.42
27.12.2018;02:00;office10;2323;72940.12
30.11.2018;05:00;office12;2324;10058.3
29.10.2018;07:00;office14;2325;98661.22
17.11.2018;22:00;office15;2326;26577.41
12.10.2018;10:00;office12;2327;59078.36
31.03.2018;03:00;office9;2328;13839.26
10.10.2018;07:00;office10;2329;49339.31
28.02.2018;01:00;office12;2330;10818.28
31.01.2018;12:00;office2;2331;14583.27
05.12.2018;06:00;office11;2332;70851.12
28.05.2018;01:00;office10;2333;95101.46
24.03.2018;11:00;office2;2334;25960.4
21.12.2018;03:00;office6;2335;43250.23
25.05.2018;05:00;office4;2336;79517.43
21.10.2018;21:00;office6;2337;93107.32
13.08.2018;11:00;office2;2338;52146.38
01.02.2018;14:00;office3;2339;97252.4
26.02.2018;07:00;office16;2340;25633.23
20.06.2018;08:00;office10;2341;12127.12
02.05.2018;13:00;office7;2342;42836.46
13.06.2018;06:00;office10;2343;37280.14
04.08.2018;21:00;office5;2344;57408.41
01.06.2018;02:00;office7;2345;28204.27
20.05.2018;00:00;office8;2346;59899.21
08.01.2018;09:00;office12;2347;83624.3
17.07.2018;03:00;office4;2348;31613.45
17.09.2018;23:00;office14;2349;29585.41
26.08.2018;22:00;office13;2350;44123.35
07.08.2018;17:00;office9;2351;34905.29
16.06.2018;19:00;office4;2352;95732.35
03.06.2018;06:00;office2;2353;72936.35
15.09.2018;16:00;office10;2354;26265.44
26.01.2018;13:00;office6;2355;47749.33
26.09.2018;11:00;office3;2356;18765.32
27.01.2018;13:00;office1;2357;26248.12
31.01.2018;07:00;office7;2358;91267.26
26.11.2018;07:00;office1;2359;48437.4
14.05.2018;18:00;office14;2360;44059.49
06.11.2018;11:00;office3;2361;84401.32
18.10.2018;20:00;office5;2362;73977.46
06.10.2018;12:00;office9;2363;12619.28
19.06.2018;22:00;office7;2364;63653.28
25.10.2018;21:00;office8;2365;93272.18
22.01.2018;00:00;office4;2366;84030.19
04.04.2018;00:00;office7;2367;94959.17
27.10.2018;01:00;office10;2368;50978.41
22.11.2018;18:00;office13;2369;71093.48
12.12.2018;05:00;office10;2370;82173.39
30.09.2018;23:00;office10;2371;76345.37
30.11.2018;16:00;office11;2372;40242.29
06.06.2018;22:00;office4;2373;18176.21
25.10.2018;11:00;office12;2374;80107.44
20.07.2018;21:00;office4;2375;48291.26
08.07.2018;11:00;office14;2376;36269.27
22.10.2018;19:00;office3;2377;65061.27
17.03.2018;04:00;office2;2378;24250.24
01.07.2018;23:00;office12;2379;31042.12
19.11.2018;15:00;office7;2380;28843.31
21.06.2018;11:00;office10;2381;93376.34
17.09.2018;09:00;office5;2382;30630.43
07.06.2018;16:00;office5;2383;90861.48
28.01.2018;23:00;office4;2384;15782.18
25.12.2018;07:00;office10;2385;45345.23
04.12.2018;02:00;office8;2386;96282.37
03.09.2018;05:00;office8;2387;41181.45
04.06.2018;06:00;office14;2388;36262.26
31.01.2018;20:00;office1;2389;53146.27
20.03.2018;03:00;office9;2390;22353.31
04.06.2018;00:00;office11;2391;60099.48
05.01.2018;07:00;office11;2392;34680.39
02.08.2018;01:00;office7;2393;13807.13
15.04.2018;17:00;office11;2394;33630.31
02.09.2018;09:00;office9;2395;71135.44
26.04.2018;06:00;office10;2396;82450.35
09.02.2018;18:00;office11;2397;78684.5
08.03.2018;01:00;office2;2398;23050.44
29.03.2018;17:00;office14;2399;43863.34
30.11.2018;20:00;office6;2400;99669.19
16.09.2018;15:00;office12;2401;44353.5
28.11.2018;17:00;office4;2402;27233.14
11.04.2018;21:00;office15;2403;76449.42
31.05.2018;23:00;office5;2404;48535.46
10.09.2018;06:00;office3;2405;50569.45
20.05.2018;12:00;office8;2406;31673.36
10.06.2018;17:00;office8;2407;40867.37
27.02.2018;23:00;office14;2408;63871.32
02.06.2018;20:00;office10;2409;75916.22
14.12.2018;19:00;office11;2410;85347.17
16.10.2018;02:00;office5;2411;86981.39
19.09.2018;02:00;office10;2412;13990.23
14.05.2018;00:00;office11;2413;25622.5
06.11.2018;15:00;office9;2414;57568.3
15.05.2018;11:00;office16;2415;18165.15
25.11.2018;09:00;office11;2416;68047.24
13.04.2018;09:00;office8;2417;50284.42
28.09.2018;16:00;office6;2418;44269.12
18.06.2018;09:00;office5;2419;39935.18
04.04.2018;01:00;office4;2420;22371.47
16.12.2018;03:00;office3;2421;68227.37
26.01.2018;09:00;office15;2422;48267.4
03.12.2018;23:00;office10;2423;72648.15
30.04.2018;03:00;office10;2424;19375.48
01.07.2018;07:00;office16;2425;15701.26
10.01.2018;09:00;office8;2426;10099.26
27.03.2018;03:00;office6;2427;17426.2
23.05.2018;20:00;office5;2428;69236.14
22.12.2018;07:00;office7;2429;11713.16
22.05.2018;11:00;office5;2430;55804.21
21.08.2018;06:00;office7;2431;50808.22
18.04.2018;22:00;office11;2432;60525.15
02.03.2018;21:00;office13;2433;76353.24
09.12.2018;23:00;office4;2434;49410.43
16.12.2018;00:00;office14;2435;88631.17
14.02.2018;13:00;office13;2436;89683.48
14.02.2018;21:00;office12;2437;11042.5
23.07.2018;16:00;office13;2438;17551.42
25.08.2018;02:00;office15;2439;69189.37
13.12.2018;19:00;office7;2440;63114.15
18.03.2018;15:00;office14;2441;50683.48
02.11.2018;12:00;office6;2442;19512.32
27.04.2018;10:00;office10;2443;50828.47
07.05.2018;20:00;office3;2444;14930.46
21.11.2018;06:00;office6;2445;64210.3
02.02.2018;07:00;office10;2446;38445.15
10.03.2018;11:00;office14;2447;63468.28
06.05.2018;02:00;office13;2448;97345.3
23.10.2018;12:00;office3;2449;36216.15
07.01.2018;16:00;office7;2450;62686.21
25.07.2018;02:00;office7;2451;69721.18
13.08.2018;02:00;office12;2452;72320.49
08.11.2018;03:00;office4;2453;19011.15
24.09.2018;18:00;office2;2454;68151.35
09.01.2018;18:00;office1;2455;47428.46
29.05.2018;06:00;office11;2456;60071.28
01.06.2018;05:00;office6;2457;35422.47
01.01.2018;04:00;office7;2458;80677.42
12.07.2018;01:00;office13;2459;21948.34
01.06.2018;01:00;office13;2460;74219.41
14.08.2018;14:00;office10;2461;76338.34
31.08.2018;09:00;office5;2462;45457.37
23.02.2018;17:00;office13;2463;20741.38
21.01.2018;22:00;office13;2464;55973.36
27.09.2018;20:00;office10;2465;79132.4
07.05.2018;17:00;office16;2466;30119.14
24.08.2018;08:00;office12;2467;71767.34
22.07.2018;18:00;office8;2468;59458.12
28.11.2018;14:00;office3;2469;97156.34
28.06.2018;06:00;office15;2470;89731.39
23.12.2018;00:00;office4;2471;64134.48
19.10.2018;21:00;office6;2472;71244.48
30.10.2018;10:00;office15;2473;23841.35
17.10.2018;00:00;office2;2474;16362.33
04.03.2018;07:00;office6;2475;13239.37
08.10.2018;04:00;office5;2476;15442.36
13.08.2018;05:00;office15;2477;89134.49
14.06.2018;10:00;office3;2478;11404.24
08.05.2018;08:00;office12;2479;12465.22
07.11.2018;02:00;office7;2480;26872.38
10.07.2018;23:00;office2;2481;97821.48
09.07.2018;19:00;office9;2482;46029.47
08.07.2018;00:00;office8;2483;31697.13
21.02.2018;19:00;office1;2484;22767.31
03.01.2018;12:00;office15;2485;67198.27
17.05.2018;13:00;office14;2486;33972.42
01.02.2018;10:00;office12;2487;57171.35
11.10.2018;23:00;office16;2488;69777.39
17.03.2018;13:00;office5;2489;81209.21
14.10.2018;09:00;office14;2490;95256.37
04.06.2018;12:00;office7;2491;56141.19
03.10.2018;05:00;office10;2492;51210.23
13.04.2018;13:00;office3;2493;68768.47
19.12.2018;02:00;office2;2494;46835.35
24.01.2018;00:00;office7;2495;72731.36
02.01.2018;13:00;office10;2496;88359.18
23.08.2018;12:00;office4;2497;60191.28
04.06.2018;13:00;office12;2498;86814.45
24.09.2018;12:00;office5;2499;80921.49
17.01.2018;13:00;office5;2500;89047.41
15.07.2018;15:00;office15;2501;19975.34
09.02.2018;15:00;office16;2502;93680.49
17.12.2018;18:00;office8;2503;73199.24
26.04.2018;22:00;office3;2504;82709.26
24.04.2018;14:00;office15;2505;63557.32
19.09.2018;15:00;office6;2506;38712.21
07.12.2018;09:00;office16;2507;47401.3
08.07.2018;04:00;office13;2508;72116.2
23.07.2018;13:00;office8;2509;22439.36
17.04.2018;08:00;office12;2510;14563.42
16.06.2018;02:00;office15;2511;41869.31
25.07.2018;01:00;office5;2512;42141.2
20.12.2018;03:00;office3;2513;26091.33
11.07.2018;08:00;office7;2514;40121.28
11.08.2018;19:00;office11;2515;97043.34
09.10.2018;18:00;office8;2516;89783.45
16.11.2018;14:00;office3;2517;69360.44
10.10.2018;04:00;office13;2518;14606.48
29.12.2018;07:00;office4;2519;99136.31
17.07.2018;08:00;office14;2520;66332.21
29.11.2018;21:00;office15;2521;26967.36
02.09.2018;02:00;office5;2522;47544.12
25.01.2018;04:00;office6;2523;26698.42
05.04.2018;08:00;office6;2524;89030.31
25.01.2018;21:00;office5;2525;28264.44
27.06.2018;13:00;office12;2526;52646.24
17.07.2018;12:00;office7;2527;95355.12
15.07.2018;11:00;office13;2528;66454.28
21.07.2018;12:00;office16;2529;25598.37
23.10.2018;20:00;office16;2530;25277.49
18.06.2018;13:00;office16;2531;54488.41
26.11.2018;16:00;office12;2532;96680.24
08.05.2018;17:00;office3;2533;37990.26
28.07.2018;19:00;office4;2534;26912.47
07.10.2018;17:00;office12;2535;68566.34
01.08.2018;05:00;office16;2536;26540.43
22.04.2018;10:00;office16;2537;95134.28
12.01.2018;01:00;office5;2538;35098.37
12.11.2018;23:00;office14;2539;36725.39
06.03.2018;18:00;office2;2540;59822.21
24.11.2018;13:00;office4;2541;92678.33
03.06.2018;00:00;office13;2542;63116.15
14.09.2018;00:00;office5;2543;56308.36
01.11.2018;06:00;office16;2544;70501.5
02.04.2018;08:00;office13;2545;13813.29
12.06.2018;09:00;office10;2546;77622.14
06.02.2018;03:00;office11;2547;62858.43
04.11.2018;15:00;office16;2548;25187.3
04.06.2018;08:00;office12;2549;63222.2
06.10.2018;21:00;office16;2550;96774.5
30.11.2018;17:00;office12;2551;74263.14
23.11.2018;07:00;office14;2552;83631.12
12.05.2018;06:00;office16;2553;26596.18
11.10.2018;05:00;office6;2554;70378.34
28.02.2018;01:00;office7;2555;16061.2
30.09.2018;17:00;office13;2556;57430.29
21.09.2018;13:00;office7;2557;14380.46
07.09.2018;11:00;office6;2558;25282.16
13.09.2018;05:00;office1;2559;65341.46
23.02.2018;16:00;office2;2560;57140.21
16.02.2018;22:00;office3;2561;47195.43
15.09.2018;06:00;office9;2562;36648.44
28.03.2018;03:00;office11;2563;92692.46
22.07.2018;09:00;office16;2564;45270.46
18.10.2018;12:00;office13;2565;25328.14
30.10.2018;02:00;office10;2566;80819.35
05.11.2018;13:00;office12;2567;65856.14
12.12.2018;20:00;office15;2568;30599.5
21.12.2018;08:00;office3;2569;69818.29
14.03.2018;21:00;office14;2570;18090.32
31.10.2018;02:00;office2;2571;25368.36
31.03.2018;22:00;office11;2572;89159.25
30.03.2018;22:00;office12;2573;93457.37
12.04.2018;20:00;office9;2574;55845.5
20.08.2018;03:00;office12;2575;61672.29
24.04.2018;10:00;office3;2576;25179.36
17.05.2018;06:00;office12;2577;85132.42
01.12.2018;12:00;office9;2578;86353.18
23.03.2018;23:00;office11;2579;77488.37
20.08.2018;12:00;office9;2580;86559.41
28.02.2018;20:00;office3;2581;17397.48
25.04.2018;01:00;office8;2582;89443.33
21.06.2018;23:00;office14;2583;20429.31
13.08.2018;04:00;office6;2584;37390.48
